,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7,Pose
2539,7878.475354490449,8038.862570137933,8224.72813738566,8273.892035023906,8247.436997047165,8365.578077791692,8335.580302080354,8125.875092958046,2.0
2540,8030.519684055834,8198.33015974193,8391.103134473238,8438.991071369337,8402.14587242729,8523.698168478486,8479.181709899074,8258.895803883554,2.0
2541,8084.286193584218,8256.626638521018,8454.183989386684,8501.864171442221,8460.165662315765,8584.135999399241,8534.266433126371,8308.216698261149,2.0
2542,8077.154283480979,8249.407775995765,8447.281824626742,8495.141934006559,8454.278389055005,8578.339761696252,8530.340468550863,8304.729631244316,2.0
2543,8093.571665113686,8260.720827625117,8454.319500262054,8503.371908801768,8471.110405574163,8593.292143157367,8556.416588390193,8337.795634841234,2.0
2544,8079.483952979205,8239.462315918538,8426.790179329339,8477.866162168319,8457.752811204959,8577.323053612552,8556.511807790303,8348.209948431195,2.0
2545,7987.170655058156,8141.090889000111,8322.615455815498,8375.012090412805,8363.364498354627,8480.419229935167,8469.704386722691,8269.4438836733,2.0
2546,7986.165244544924,8138.283615780475,8317.520686965308,8370.009903915587,8359.889319337066,8475.919269575083,8465.17263309985,8266.567515975625,2.0
2547,8025.978988339653,8180.808940838857,8362.434404361447,8414.234121893474,8399.360319795012,8516.349383535528,8498.551044540574,8295.55938557619,2.0
2548,8063.027517602559,8223.043268523126,8409.038270265459,8459.858886888924,8436.684894311664,8555.596635588872,8526.624168334673,8316.500422481478,2.0
2549,8112.784866984266,8277.494726853001,8467.536083004992,8517.611729875107,8487.174100580956,8608.169656147133,8569.80755013444,8353.507168803597,2.0
2550,8126.985737020034,8293.488772313365,8485.345006303634,8535.156805310822,8502.293806264664,8624.147792556472,8583.470659086668,8365.076472018085,2.0
2551,8111.175335585963,8275.391291742195,8465.451086948275,8515.85030460691,8486.893091604146,8607.741547323503,8572.569515866053,8357.520804159598,2.0
2552,8053.518345896881,8214.074595826369,8400.8164780393,8451.783393029069,8429.18247639503,8548.077233292895,8521.235677382385,8311.71608635464,2.0
2553,8000.295646433445,8157.612445276808,8341.076665824005,8392.33236070699,8374.338655144127,8491.406592705769,8470.057335373094,8265.004256074839,2.0
2554,7991.081509747962,8147.018516625539,8329.066842519,8380.646710292609,8364.869443002477,8481.293068604922,8462.719680358636,8259.606730503347,2.0
2555,7993.7302795749,8150.659311105727,8333.605992220528,8384.898843739851,8367.252246889982,8484.075401968763,8463.0556172875,8258.367443891808,2.0
2556,7878.675774143869,8038.946433222535,8225.289860703993,8275.528440343494,8252.528753772942,8370.480525031458,8343.003370688792,8133.578517157306,2.0
2557,7742.465892478992,7903.668588621716,8091.028515631628,8140.219381319296,8114.866966653624,8232.275927372326,8200.09243647223,7988.968406980436,2.0
2558,7745.213475739941,7907.067755866186,8095.050231434007,8144.0735226914085,8117.854551597792,8235.313537515287,8201.67099017486,7989.697811418155,2.0
2559,7696.046331503316,7858.9001307920125,8048.20211988198,8097.2830316028785,8070.303551804553,8188.7762507340985,8156.218165717227,7943.575696788646,2.0
2560,7485.417095610821,7648.429330811156,7837.94142026847,7887.666494638424,7860.830312967508,7979.944153036022,7949.382764815359,7737.039471374729,2.0
2561,7363.773664155361,7525.482468172711,7713.605566431915,7763.296028401607,7737.123856335729,7855.340550507966,7825.717551393327,7614.717917173262,2.0
2562,7366.089365845426,7527.607879021764,7715.524212023738,7765.249070779256,7739.629484101349,7857.794468523739,7828.91915729476,7618.233525659739,2.0
2563,7347.290309898649,7509.430193834577,7698.2207603199195,7747.984701877541,7721.905106389008,7840.452838417859,7812.2487383634125,7600.950988408131,2.0
2564,7262.560017919547,7424.709876673121,7613.902083081905,7663.777630258775,7637.866255205175,7756.428421799761,7729.724127729932,7518.403515469434,2.0
2565,7222.336281987133,7383.816589943914,7572.406767042868,7622.424617772843,7596.959391229643,7715.222759035955,7690.23391474672,7479.513434902509,2.0
2566,7230.0360553164455,7391.151989706615,7579.355271656696,7629.645561427647,7604.7442510202845,7723.012665997853,7699.277526431577,7488.895322697745,2.0
2567,7227.32736867179,7388.978881244004,7577.742070409212,7627.9576375596225,7602.527139213389,7721.020209747364,7696.973720776631,7485.987566594398,2.0
2568,7147.681100679621,7311.2943980524215,7501.983769432804,7551.75805038668,7523.641896446046,7642.565329988575,7615.4127452358025,7401.9436633490295,2.0
2569,7119.360742922286,7284.303913587304,7476.409835632783,7525.494608425679,7494.658159163284,7613.634722017219,7582.904771641314,7367.282485769169,2.0
2570,7192.205179841084,7358.837247722187,7552.739547780225,7601.40683508705,7568.760224839482,7688.271804951362,7656.057919060056,7438.533973553145,2.0
2571,7184.801482472117,7351.947062582797,7546.658174567214,7595.597844843667,7563.286327243304,7683.288549366681,7652.624835145108,7434.814372705288,2.0
2572,7125.08012557479,7290.406956890811,7483.59754895704,7533.514302720314,7505.339591191215,7624.803947022173,7600.128261541208,7385.305364248114,2.0
2573,7047.172939263018,7209.123413677663,7399.336835796378,7450.335834056479,7428.00847454659,7546.490457210106,7529.852739625843,7319.674490156404,2.0
2574,7055.826032762639,7215.972850944284,7404.465977116518,7456.055038654794,7437.187572941472,7555.149144145126,7543.474927182148,7335.742725759653,2.0
2575,7058.833363681498,7218.101538903437,7405.482938200846,7457.0656661864705,7438.815749203302,7556.2908894586435,7544.644407700804,7337.639316452181,2.0
2576,7159.543061764939,7318.10809283894,7504.319737246708,7555.863612370049,7537.275143390653,7654.389402748771,7639.768530306767,7432.652380292687,2.0
2577,7265.338433146323,7426.477811047819,7614.953749319869,7666.082055710177,7643.480734554273,7762.041547686813,7741.61899765274,7530.451606688814,2.0
2578,7295.97136601377,7459.680916281164,7650.727114517379,7701.529198297817,7674.89782284988,7794.80774034529,7769.180888384893,7554.123648304303,2.0
2579,7299.50260526374,7464.204072755908,7656.674450781235,7707.694894266709,7680.848145136523,7801.477784704003,7776.393563627321,7560.29994542491,2.0
2580,7288.9612894934,7452.0038021302735,7643.2594053160055,7694.741863362872,7670.718831633875,7790.535624074975,7769.512663040715,7555.795264096164,2.0
2581,7313.632073838762,7472.524514033358,7660.084642001288,7712.77266441787,7695.909403239127,7813.844497914159,7802.017864838587,7594.20168657086,2.0
2582,7221.2988823549795,7374.437981731065,7556.79355116964,7611.327176851672,7604.824353169865,7720.233230564728,7720.417810473797,7520.508909918187,2.0
2583,7200.369976941893,7350.1369450374805,7529.507452431078,7584.952520369986,7584.102093766144,7698.048795176624,7704.585224521211,7508.943579417056,2.0
2584,7179.717229775264,7331.67534213893,7512.921961754735,7567.997614280305,7564.006715714373,7679.042544542741,7682.598711724119,7484.069569699933,2.0
2585,7243.878087964728,7399.53756372243,7583.636996014574,7637.365367328816,7627.258516361658,7743.422606777304,7737.722771139551,7533.576652110958,2.0
2586,7375.9593940429895,7536.4668098896145,7724.9520660526005,7777.436557001117,7760.01124622964,7878.077122046366,7863.285914272423,7652.206207063791,2.0
2587,7385.3194079034065,7549.4526286325045,7741.1359748690365,7792.629323334737,7769.367522213617,7888.602305829083,7866.247354471012,7649.962859238854,2.0
2588,7383.69973347007,7547.119056513311,7738.290841245092,7790.012098628904,7767.894189041551,7886.961976254631,7866.114507567482,7650.734646141694,2.0
2589,7292.049521288753,7450.5233570040555,7637.789795745925,7691.208364389265,7678.3554174722185,7795.937630447465,7787.49888153483,7579.516359516311,2.0
2590,7190.029016954834,7342.723629073124,7525.17199134982,7579.953046753784,7576.501096088859,7691.709376261811,7695.412214827274,7495.322782510692,2.0
2591,7157.177217838135,7306.191200979312,7485.197139391763,7540.772132943186,7542.964202103903,7656.599982569175,7666.907725841132,7471.502608882769,2.0
2592,7156.946352692362,7305.558203025223,7484.039968280586,7539.701076387115,7542.447109154132,7655.910399532878,7666.554443698047,7471.40115403435,2.0
2593,7136.834865055057,7288.998263100612,7470.347540271709,7525.273389690674,7522.091812518494,7636.811214789916,7639.700718225908,7439.609333057926,2.0
2594,7121.774382789714,7278.714433351552,7464.094475449112,7517.821743923199,7506.080362084712,7622.617935716023,7614.410050692312,7407.088836095231,2.0
2595,7252.259041007832,7413.394344059334,7602.936606893156,7655.875187538227,7638.004721248434,7756.81807066038,7742.133095772322,7529.192034229659,2.0
2596,7276.956229660471,7440.051339639425,7632.031920176227,7684.938706857446,7665.490199146766,7785.597807278669,7771.718149724685,7557.137870403805,2.0
2597,7241.8937519187275,7402.522825793461,7592.412494535145,7645.8267120854625,7630.895486022682,7750.039120055078,7742.592912386076,7531.844350050298,2.0
2598,7238.488070612139,7394.3223318676655,7580.194779456011,7634.5648400001,7627.753330306785,7745.049266457013,7747.776465602548,7543.516019782618,2.0
2599,7218.568436995935,7369.968907048354,7552.107967975974,7607.613256412971,7608.22942220142,7723.893258049546,7735.71400822729,7537.420158859293,2.0
2600,7216.684423043059,7366.441981671777,7547.120509321659,7603.051994890428,7606.56210956824,7721.606863156793,7736.890002819683,7540.769330876977,2.0
2601,7196.887401060513,7348.695103222939,7531.018645966598,7586.535415429106,7586.75570497632,7702.567751268942,7713.979813237225,7515.247067943341,2.0
2602,7202.558381840777,7357.422161264896,7542.14245735718,7597.008528194522,7592.153424565813,7708.976892373066,7712.643128185885,7509.671674976619,2.0
2603,7293.445177830895,7451.992171640628,7640.148007098896,7694.549317204735,7685.095951457267,7803.575216687857,7800.698676488917,7592.897188141385,2.0
2604,7374.048062213058,7535.3766231768395,7726.260093748095,7779.785295193883,7766.180101433048,7886.028714027232,7878.803508868843,7667.687984905725,2.0
2605,7353.42050093887,7514.37019037711,7705.029956071036,7758.585215652184,7745.802613214528,7865.499471547517,7860.529371861608,7650.506241484205,2.0
2606,7378.556600344691,7535.259150828551,7721.984710263778,7776.809118283266,7771.035557408222,7889.000229600283,7892.518179395533,7688.824551867751,2.0
2607,7484.126851877817,7638.090559099429,7822.634165972177,7878.574339330773,7877.66055587542,7995.021277682469,8005.462825063425,7805.864263649944,2.0
2608,7481.52653191061,7634.347540652189,7817.893498291859,7874.122688077846,7874.969508643944,7992.007227962928,8004.985687803723,7806.886912339141,2.0
2609,7536.806251493663,7689.504396917813,7872.188181342587,7928.147531897646,7927.896328863587,8044.428157896609,8053.795509208679,7855.278291785693,2.0
2610,7643.986521063536,7799.117953464196,7983.785655525599,8039.014266580964,8034.502966195498,8152.1116485406565,8154.775145785626,7952.715629375698,2.0
2611,7662.957087401751,7820.279121427681,8007.132770167927,8062.001885184039,8053.900909128607,8172.62130760076,8170.620371255134,7965.521320527501,2.0
2612,7648.402923713278,7805.440446105308,7991.938335943847,8046.553646640409,8037.619852682213,8155.944130025321,8151.84173191131,7946.804709295074,2.0
2613,7659.223718573061,7815.153840776414,8000.57533526132,8055.336721865822,8047.724077645919,8165.544716508541,8162.681686350705,7959.034472824675,2.0
2614,7622.2830572880375,7776.885399162577,7961.079206501233,8016.09013725884,8010.526528601576,8127.818293728213,8128.1691766882695,7926.66775613285,2.0
2615,7586.539960352062,7739.194065728171,7921.332385226751,7976.544063210919,7974.415525855755,8090.708536497085,8094.956705503258,7896.460869634369,2.0
2616,7607.809620947867,7759.408208277238,7940.416069451636,7995.844231015885,7996.126065242396,8112.073576311416,8120.015016969667,7923.55382654638,2.0
2617,7608.471612276686,7760.002923620417,7940.900662708192,7996.308091154681,7996.571111137942,8112.466782932792,8120.234540643171,7923.764679587608,2.0
2618,7693.779429688296,7846.061790683807,8027.8297228037145,8082.605886361929,8080.255692541508,8196.64565495681,8200.690766982278,8002.507540360496,2.0
2619,7756.407640640565,7910.4345871192,8094.038514992269,8148.533285485229,8143.091524371106,8260.525560444952,8260.822423405381,8060.082825747881,2.0
2620,7692.478011121468,7846.642323382756,8030.228740939819,8084.634322054698,8077.856739552907,8195.172279150778,8193.151134695401,7991.872656136361,2.0
2621,7694.693221537693,7848.093139772623,8030.867079890263,8085.253893488923,8078.9805437444575,8195.892354579322,8193.702598193408,7993.184929841099,2.0
2622,7655.790331085123,7808.811606444377,7991.335230204664,8046.09112242326,8040.627913023524,8157.5075394093765,8157.218230029021,7957.4380542565905,2.0
2623,7633.08749095842,7785.279928329117,7966.830795034418,8022.03769007171,8017.835055875795,8134.459999795421,8136.293308032477,7937.882417869871,2.0
2624,7622.780137467474,7774.436538774337,7955.389237059936,8010.744072236171,8007.263992230541,8123.756884105935,8126.618296965309,7929.180905080857,2.0
2625,7626.082312765334,7777.504470013788,7958.1712071697375,8013.408474724059,8009.907165139666,8126.241645582133,8128.784359799747,7931.492636952901,2.0
2626,7608.318263616194,7760.205210799333,7941.412294600131,7996.320705255539,7992.496019203586,8109.006106558444,8111.154888375852,7913.385371161445,2.0
2627,7554.75037716782,7706.726813980236,7887.850633682137,7942.572019062004,7938.798071430978,8055.081910352845,8057.16847943964,7859.6956603693025,2.0
2628,7568.3466134054615,7720.907722101339,7902.240622595941,7956.788144013987,7952.772637064733,8069.375974795805,8071.118683298863,7873.451274690732,2.0
2629,7588.405102555989,7741.786438553137,7924.028939614065,7978.562251498157,7974.000106017718,8091.223496662951,8092.870454927377,7894.477396770765,2.0
2630,7600.038307693836,7753.305447248035,7935.239679994218,7989.67999110063,7985.28178670915,8102.301733708888,8103.788815566745,7905.442414380077,2.0
2631,7632.463109074117,7785.768117543265,7967.628965869558,8021.808402561363,8017.394683613415,8134.425656604062,8134.9793510219715,7936.277043056066,2.0
2632,7630.291355696734,7784.185894364461,7966.411743925577,8020.250529390997,8015.088266409784,8132.493086744303,8131.7207960818905,7932.3854443912405,2.0
2633,7609.7040469327785,7763.719541002122,7945.809681151763,7999.471285004878,7993.80007308614,8111.097425869332,8109.271092860899,7909.721867355303,2.0
2634,7649.254851734032,7802.057651505185,7982.700192330862,8036.3849383286715,8031.844674427103,8148.347908344657,8145.707824608747,7947.240845065863,2.0
